[2018-02-04 00:21:10,245] DEBUG    PluginManager Loading plugin: AnnounceZero
[2018-02-04 00:22:25,321] DEBUG    FileServer Conn#733 120.42.70.28 [?] > Connecting...
[2018-02-04 00:22:25,321] DEBUG    FileServer Conn#734 188.79.245.64 [?] > Connecting...
[2018-02-04 00:22:25,331] DEBUG    FileServer Conn#735 113.106.97.235 [?] > Connecting...
[2018-02-04 00:22:25,331] DEBUG    FileServer Conn#736 128.189.191.10 [?] > Connecting...
[2018-02-04 00:22:26,198] DEBUG    FileServer Conn#737 oqzvc7i2al24sibc.onion [?] > Connecting...
[2018-02-04 00:22:26,198] DEBUG    FileServer Conn#737 oqzvc7i2al24sibc.onion [?] > Closing connection: oqzvc7i2al24sibc.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,199] DEBUG    FileServer Conn#738 126.122.210.52 [?] > Connecting...
[2018-02-04 00:22:26,264] DEBUG    FileServer Conn#691 90.53.132.193 [?] > Closing connection: 90.53.132.193 Connect error: error: [Errno 113] No route to host in ConnectionServer.py line 178 > Connection.py line 123 > _socket2.py line 231, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:26,265] DEBUG    FileServer Conn#739 89.10.168.13 [?] > Connecting...
[2018-02-04 00:22:26,290] DEBUG    WorkerManager:1AHweG..5Gkq op4kxxt4s3mtnefn.onion:0: No task found, stopping
[2018-02-04 00:22:26,290] DEBUG    WorkerManager:1AHweG..5Gkq Removed worker, workers: 5/5
[2018-02-04 00:22:26,291] DEBUG    WorkerManager:1AHweG..5Gkq op4kxxt4s3mtnefn.onion:15441: No task found, stopping
[2018-02-04 00:22:26,291] DEBUG    WorkerManager:1AHweG..5Gkq Removed worker, workers: 4/5
[2018-02-04 00:22:26,291] DEBUG    WorkerManager:1AHweG..5Gkq qwywuy22m6gcelmz.onion:15441: No task found, stopping
[2018-02-04 00:22:26,291] DEBUG    WorkerManager:1AHweG..5Gkq Removed worker, workers: 3/5
[2018-02-04 00:22:26,293] DEBUG    WorkerManager:1AHweG..5Gkq gsoyk2ykwlizeze3.onion:15441: No task found, stopping
[2018-02-04 00:22:26,293] DEBUG    WorkerManager:1AHweG..5Gkq Removed worker, workers: 2/5
[2018-02-04 00:22:26,322] DEBUG    FileServer Conn#684 112.64.30.169 [?] > Closing connection: 112.64.30.169 Connect error: error: [Errno 113] No route to host in ConnectionServer.py line 178 > Connection.py line 123 > _socket2.py line 231, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:26,322] DEBUG    WorkerManager:1Gfey7..fcdp 112.64.30.169:15441: Verify failed: content.json, error: Download failed, failed peers: 4, workers: 0
[2018-02-04 00:22:26,340] DEBUG    WorkerManager:1AHweG..5Gkq 193.183.98.77:15441: No task found, stopping
[2018-02-04 00:22:26,340] DEBUG    WorkerManager:1AHweG..5Gkq Removed worker, workers: 1/5
[2018-02-04 00:22:26,392] DEBUG    FileServer Conn#740 87.219.212.164 [?] > Connecting...
[2018-02-04 00:22:26,430] DEBUG    FileServer Conn#739 89.10.168.13 [?] > Closing connection: 89.10.168.13 Connect error: error: [Errno 111] Connection refused in ConnectionServer.py line 178 > Connection.py line 123 > _socket2.py line 231, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,431] DEBUG    FileServer Conn#741 80.95.70.188 [?] > Connecting...
[2018-02-04 00:22:26,487] DEBUG    FileServer Conn#741 80.95.70.188 [?] > Closing connection: 80.95.70.188 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,488] DEBUG    FileServer Conn#742 192.241.219.63 [?] > Connecting...
[2018-02-04 00:22:26,623] DEBUG    Site:1AHweG..5Gkq Small number of peers detected...query all of peers using pex
[2018-02-04 00:22:26,623] DEBUG    FileServer Conn#743 jxlbvluhcqyuctsc.onion [?] > Connecting...
[2018-02-04 00:22:26,624] DEBUG    FileServer Conn#743 jxlbvluhcqyuctsc.onion [?] > Closing connection: jxlbvluhcqyuctsc.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,624] DEBUG    FileServer Conn#744 v7of4q4iom6s3uvf.onion [?] > Connecting...
[2018-02-04 00:22:26,624] DEBUG    FileServer Conn#744 v7of4q4iom6s3uvf.onion [?] > Closing connection: v7of4q4iom6s3uvf.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,625] DEBUG    FileServer Conn#745 un6ksepuelivzm67.onion [?] > Connecting...
[2018-02-04 00:22:26,625] DEBUG    FileServer Conn#745 un6ksepuelivzm67.onion [?] > Closing connection: un6ksepuelivzm67.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,625] DEBUG    FileServer Conn#746 exc2qz4utmtmmcsi.onion [?] > Connecting...
[2018-02-04 00:22:26,625] DEBUG    FileServer Conn#746 exc2qz4utmtmmcsi.onion [?] > Closing connection: exc2qz4utmtmmcsi.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,626] DEBUG    Site:1AHweG..5Gkq Queried pex from 0 peers got 0 new peers.
[2018-02-04 00:22:26,675] DEBUG    FileServer Conn#742 192.241.219.63 [?] > Closing connection: 192.241.219.63 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,675] DEBUG    FileServer Conn#747 176.157.64.206 [?] > Connecting...
[2018-02-04 00:22:26,734] DEBUG    FileServer Conn#747 176.157.64.206 [?] > Closing connection: 176.157.64.206 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,735] DEBUG    FileServer Conn#748 78.31.167.168 [?] > Connecting...
[2018-02-04 00:22:26,795] DEBUG    FileServer Conn#711 73.56.129.105 [?] > Closing connection: 73.56.129.105 Connect error: error: [Errno 113] No route to host in ConnectionServer.py line 178 > Connection.py line 123 > _socket2.py line 231, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,795] DEBUG    WorkerManager:1UDbAD..MkoV 73.56.129.105:15441: Verify failed: data/userdb/13aB79mzuRLgDYzQthn9wzycjw77WyDXh6/content.json, error: Download failed, failed peers: 3, workers: 0
[2018-02-04 00:22:26,832] DEBUG    FileServer Conn#748 78.31.167.168 [?] > Closing connection: 78.31.167.168 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,833] DEBUG    FileServer Conn#749 178.87.138.179 [?] > Connecting...
[2018-02-04 00:22:26,982] DEBUG    FileServer Conn#749 178.87.138.179 [?] > Closing connection: 178.87.138.179 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:26,982] DEBUG    FileServer Conn#750 82.136.73.63 [?] > Connecting...
[2018-02-04 00:22:27,030] DEBUG    FileServer Conn#750 82.136.73.63 [?] > Closing connection: 82.136.73.63 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,030] DEBUG    FileServer Conn#751 70.24.172.225 [?] > Connecting...
[2018-02-04 00:22:27,123] DEBUG    FileServer Conn#752 107.140.80.174 [?] > Connecting...
[2018-02-04 00:22:27,169] DEBUG    FileServer Conn#751 70.24.172.225 [?] > Closing connection: 70.24.172.225 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,170] DEBUG    FileServer Conn#753 173.170.143.90 [?] > Connecting...
[2018-02-04 00:22:27,323] DEBUG    FileServer Conn#754 112.64.30.169 [?] > Connecting...
[2018-02-04 00:22:27,328] DEBUG    FileServer Conn#752 107.140.80.174 [?] > Closing connection: 107.140.80.174 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,379] DEBUG    FileServer Conn#416 14.118.246.23 [?] > Closing connection: [Cleanup] Connect timeout: 21.182s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,379] DEBUG    FileServer Conn#428 2.1.75.101   [?] > Closing connection: [Cleanup] Connect timeout: 17.550s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,379] DEBUG    FileServer Conn#432 222.95.169.245 [?] > Closing connection: [Cleanup] Connect timeout: 17.346s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,379] DEBUG    FileServer Conn#439 201.142.200.51 [?] > Closing connection: [Cleanup] Connect timeout: 16.550s, waiting_requests: 0, sites: 3, buff: 0...
[2018-02-04 00:22:27,379] DEBUG    FileServer Conn#450 61.0.215.175 [?] > Closing connection: [Cleanup] Connect timeout: 14.985s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,379] DEBUG    FileServer Conn#466 67.183.120.156 [?] > Closing connection: [Cleanup] Connect timeout: 14.528s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#484 23.129.64.102 [?] > Closing connection: [Cleanup] Connect timeout: 14.270s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#485 106.112.248.130 [?] > Closing connection: [Cleanup] Connect timeout: 14.268s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#496 83.23.252.1  [?] > Closing connection: [Cleanup] Connect timeout: 14.125s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#501 123.149.135.49 [?] > Closing connection: [Cleanup] Connect timeout: 14.036s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#504 213.220.240.90 [?] > Closing connection: [Cleanup] Connect timeout: 13.985s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#506 114.135.146.169 [?] > Closing connection: [Cleanup] Connect timeout: 13.978s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#517 188.176.8.184 [?] > Closing connection: [Cleanup] Connect timeout: 13.643s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,380] DEBUG    FileServer Conn#534 94.30.146.38 [?] > Closing connection: [Cleanup] Connect timeout: 13.524s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,381] DEBUG    FileServer Conn#547 124.167.131.214 [?] > Closing connection: [Cleanup] Connect timeout: 12.995s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,381] DEBUG    FileServer Conn#548 195.214.248.18 [?] > Closing connection: [Cleanup] Connect timeout: 12.951s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,381] DEBUG    FileServer Conn#573 79.169.192.183 [?] > Closing connection: [Cleanup] Connect timeout: 11.951s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,381] DEBUG    FileServer Conn#595 179.197.163.98 [?] > Closing connection: [Cleanup] Connect timeout: 11.344s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,381] DEBUG    FileServer Conn#599 189.151.236.43 [?] > Closing connection: [Cleanup] Connect timeout: 11.083s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,381] DEBUG    FileServer Conn#600 31.3.154.32  [?] > Closing connection: [Cleanup] Connect timeout: 11.082s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,383] DEBUG    FileServer Conn#602 24.251.93.154 [?] > Closing connection: [Cleanup] Connect timeout: 10.549s, waiting_requests: 0, sites: 1, buff: 0...
[2018-02-04 00:22:27,383] DEBUG    FileServer Conn#608 85.94.175.146 [?] > Closing connection: [Cleanup] Connect timeout: 10.541s, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,384] DEBUG    FileServer Conn#753 173.170.143.90 [?] > Closing connection: 173.170.143.90 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,384] DEBUG    FileServer Conn#755 217.73.80.208 [?] > Connecting...
[2018-02-04 00:22:27,391] DEBUG    FileServer Conn#756 176.25.147.223 [?] > Connecting...
[2018-02-04 00:22:27,395] DEBUG    FileServer Conn#757 62.43.74.130 [?] > Connecting...
[2018-02-04 00:22:27,396] DEBUG    WorkerManager:1UDbAD..MkoV 201.142.200.51:15441: Verify failed: content.json, error: Download failed, failed peers: 5, workers: 0
[2018-02-04 00:22:27,409] DEBUG    FileServer Conn#758 188.27.174.53 [?] > Connecting...
[2018-02-04 00:22:27,410] DEBUG    FileServer Conn#759 121.54.190.169 [?] > Connecting...
[2018-02-04 00:22:27,430] DEBUG    FileServer Conn#760 5da4lzih5fjpb57m.onion [?] > Connecting...
[2018-02-04 00:22:27,430] DEBUG    FileServer Conn#760 5da4lzih5fjpb57m.onion [?] > Closing connection: 5da4lzih5fjpb57m.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,432] DEBUG    FileServer Conn#761 evhkjo2altxrps53.onion [?] > Connecting...
[2018-02-04 00:22:27,433] DEBUG    FileServer Conn#761 evhkjo2altxrps53.onion [?] > Closing connection: evhkjo2altxrps53.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,442] DEBUG    FileServer Conn#762 163.125.153.223 [?] > Connecting...
[2018-02-04 00:22:27,458] DEBUG    FileServer Conn#763 73.59.97.137 [?] > Connecting...
[2018-02-04 00:22:27,460] DEBUG    FileServer Conn#764 116.54.29.204 [?] > Connecting...
[2018-02-04 00:22:27,467] DEBUG    FileServer Conn#765 213.239.217.18 [?] > Connecting...
[2018-02-04 00:22:27,474] DEBUG    FileServer Conn#766 47.198.155.239 [?] > Connecting...
[2018-02-04 00:22:27,479] DEBUG    FileServer Conn#767 185.104.253.4 [?] > Connecting...
[2018-02-04 00:22:27,486] DEBUG    WorkerManager:1Gif7P..Xc7h 213.220.240.90:15441: Verify failed: data/users/1Kgy2CdXdjNQSjK6pkLasWjmza9KQ1uZE4/data.json, error: Download failed, failed peers: 6, workers: 0
[2018-02-04 00:22:27,487] DEBUG    WorkerManager:1TaLkF..jipT 114.135.146.169:15441: Verify failed: content.json, error: Download failed, failed peers: 10, workers: 1
[2018-02-04 00:22:27,487] DEBUG    WorkerManager:1Gif7P..Xc7h 114.135.146.169:15441: Verify failed: data/users/1296KY8Q1bNajdXKAbY7iCoquHaCbo227H/data.json, error: Download failed, failed peers: 5, workers: 0
[2018-02-04 00:22:27,488] DEBUG    FileServer Conn#768 163.172.144.31 [?] > Connecting...
[2018-02-04 00:22:27,489] DEBUG    FileServer Conn#769 107.129.54.198 [?] > Connecting...
[2018-02-04 00:22:27,503] DEBUG    FileServer Conn#770 31.3.154.32  [?] > Connecting...
[2018-02-04 00:22:27,503] DEBUG    FileServer Conn#771 22cqcwruh7wzt2vq.onion [?] > Connecting...
[2018-02-04 00:22:27,504] DEBUG    FileServer Conn#771 22cqcwruh7wzt2vq.onion [?] > Closing connection: 22cqcwruh7wzt2vq.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,504] DEBUG    FileServer Conn#772 uoh23ss3ou3agrte.onion [?] > Connecting...
[2018-02-04 00:22:27,504] DEBUG    FileServer Conn#772 uoh23ss3ou3agrte.onion [?] > Closing connection: uoh23ss3ou3agrte.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,510] DEBUG    FileServer Conn#773 173.22.113.219 [?] > Connecting...
[2018-02-04 00:22:27,514] DEBUG    WorkerManager:1Gif7P..Xc7h 31.3.154.32:15441: Verify failed: data/users/1GNcJgynw6ny7MVDk9NEqumUKWcTz8kQ4A/content.json, error: Download failed, failed peers: 4, workers: 0
[2018-02-04 00:22:27,514] DEBUG    WorkerManager:1Gif7P..Xc7h Removed worker, workers: 3/5
[2018-02-04 00:22:27,515] DEBUG    FileServer Conn#774 65.19.167.132 [?] > Connecting...
[2018-02-04 00:22:27,516] DEBUG    FileServer Conn#775 71.239.120.167 [?] > Connecting...
[2018-02-04 00:22:27,516] DEBUG    WorkerManager:149EPB..zaCN Slow task: content.json, (workers: 0, optional_hash_id: None, peers: 0, failed: 6, asked: 2)
[2018-02-04 00:22:27,517] DEBUG    WorkerManager:17ziJ8..xX8t Slow task: content.json, (workers: 0, optional_hash_id: None, peers: 0, failed: 2, asked: 0)
[2018-02-04 00:22:27,559] DEBUG    FileServer Conn#765 213.239.217.18 [?] > Closing connection: 213.239.217.18 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,560] DEBUG    FileServer Conn#776 180.154.85.166 [?] > Connecting...
[2018-02-04 00:22:27,579] DEBUG    FileServer Conn#768 163.172.144.31 [?] > Closing connection: 163.172.144.31 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,580] DEBUG    FileServer Conn#777 79.168.250.185 [?] > Connecting...
[2018-02-04 00:22:27,591] DEBUG    FileServer Conn#758 188.27.174.53 [?] > Closing connection: 188.27.174.53 Connect error: AttributeError: 'Connection' object has no attribute 'i2p' in ConnectionServer.py line 178 > Connection.py line 133 > Connection.py line 263, waiting_requests: 0, sites: 0, buff: 0...
[2018-02-04 00:22:27,592] DEBUG    FileServer Conn#778 xzl73rbi3epaz3sd.onion [?] > Connecting...
[2018-02-04 00:22:27,592] DEBUG    FileServer Conn#778 xzl73rbi3epaz3sd.onion [?] > Closing connection: xzl73rbi3epaz3sd.onion Connect error: Exception: Can't connect to onion addresses, no Tor controller present in ConnectionServer.py line 178 > Connection.py line 109, waiting_requests: 0, sites: 0, buff: 0...
